category,country,scenario,source,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
IPCM0EL,EST,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,38000.0,34900.0,25100.0,19500.0,20700.0,19000.0,19700.0,19200.0,17600.0,16200.0,16000.0,16400.0,16000.0,17800.0,18100.0,18000.0,16900.0,21100.0,18900.0,15500.0,19400.0,20100.0,18900.0,20600.0,19900.0,16900.0,18500.0
IPCM0EL,ETH,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,2500.0,2060.0,2200.0,2520.0,2460.0,2350.0,2620.0,3020.0,3150.0,3330.0,3600.0,4470.0,4640.0,5120.0,5480.0,6820.0,6600.0,9310.0,8590.0,9290.0,11400.0,9910.0,10100.0,11300.0,12500.0,13400.0,13800.0
IPCM0EL,FIN,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,57500.0,55800.0,54900.0,57000.0,62500.0,59400.0,64800.0,63400.0,60100.0,59600.0,57700.0,63200.0,65800.0,73300.0,69600.0,57700.0,69000.0,67400.0,59200.0,56400.0,64600.0,57100.0,51600.0,52400.0,48300.0,44800.0,48400.0
IPCM0EL,FJI,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,813.0,673.0,747.0,750.0,749.0,765.0,824.0,797.0,769.0,785.0,839.0,1060.0,891.0,1050.0,1350.0,1090.0,1220.0,1160.0,900.0,794.0,1220.0,1080.0,1050.0,1140.0,1300.0,1390.0,1630.0
IPCM0EL,FRA,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,404000.0,429000.0,418000.0,399000.0,393000.0,401000.0,416000.0,409000.0,428000.0,424000.0,418000.0,425000.0,420000.0,426000.0,427000.0,430000.0,419000.0,411000.0,405000.0,384000.0,395000.0,370000.0,372000.0,372000.0,342000.0,347000.0,349000.0
IPCM0EL,FSM,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,88.7,94.4,99.0,99.0,103.0,106.0,106.0,110.0,117.0,110.0,125.0,169.0,143.0,143.0,143.0,121.0,121.0,139.0,117.0,161.0,114.0,121.0,136.0,143.0,150.0,160.0,189.0
IPCM0EL,GAB,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,4510.0,4550.0,4940.0,5000.0,4400.0,4630.0,4780.0,4800.0,4980.0,4810.0,4700.0,4800.0,4570.0,4630.0,4680.0,4880.0,4170.0,4110.0,4170.0,4240.0,4810.0,4960.0,5110.0,5290.0,5120.0,5050.0,5090.0
IPCM0EL,GBR,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,613000.0,620000.0,604000.0,590000.0,586000.0,577000.0,599000.0,573000.0,576000.0,569000.0,575000.0,583000.0,566000.0,578000.0,580000.0,577000.0,574000.0,567000.0,552000.0,501000.0,519000.0,477000.0,495000.0,484000.0,445000.0,429000.0,405000.0
IPCM0EL,GEO,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,35300.0,28100.0,17300.0,9960.0,6370.0,4320.0,7120.0,7820.0,6450.0,5200.0,3910.0,4080.0,3880.0,4130.0,5040.0,5240.0,6430.0,7360.0,7250.0,6750.0,6820.0,9340.0,9970.0,9390.0,10700.0,9160.0,9540.0
IPCM0EL,GHA,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,2950.0,2470.0,2990.0,3220.0,3340.0,3660.0,3950.0,4080.0,4470.0,5040.0,6410.0,5700.0,6100.0,6540.0,5970.0,6580.0,8050.0,7790.0,7240.0,6120.0,8290.0,8720.0,9910.0,12000.0,11900.0,11300.0,11400.0
IPCM0EL,GIN,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,1040.0,1060.0,1090.0,1120.0,1260.0,1310.0,1380.0,1430.0,1520.0,1590.0,1660.0,1730.0,1810.0,1890.0,1950.0,2020.0,2090.0,2160.0,2200.0,2280.0,2630.0,2790.0,2590.0,2310.0,2440.0,3130.0,3150.0
IPCM0EL,GMB,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,182.0,186.0,186.0,194.0,194.0,205.0,205.0,206.0,221.0,239.0,254.0,261.0,298.0,299.0,306.0,307.0,318.0,362.0,377.0,388.0,439.0,457.0,461.0,440.0,520.0,534.0,538.0
IPCM0EL,GNB,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,177.0,181.0,185.0,189.0,189.0,189.0,189.0,208.0,179.0,201.0,153.0,157.0,161.0,202.0,210.0,221.0,225.0,239.0,236.0,243.0,247.0,254.0,261.0,266.0,280.0,324.0,326.0
IPCM0EL,GNQ,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,70.4,147.0,162.0,104.0,37.8,133.0,119.0,295.0,170.0,471.0,460.0,3560.0,5460.0,6510.0,5730.0,5250.0,5310.0,5350.0,5070.0,5180.0,5240.0,6970.0,6060.0,6070.0,6310.0,7410.0,7630.0
IPCM0EL,GRC,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,83600.0,83500.0,85100.0,84500.0,86600.0,87100.0,89200.0,93900.0,98700.0,98000.0,103000.0,105000.0,105000.0,109000.0,110000.0,114000.0,113000.0,115000.0,111000.0,104000.0,97400.0,94600.0,91500.0,81800.0,78700.0,75000.0,71400.0
IPCM0EL,GRD,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,108.0,111.0,119.0,122.0,144.0,152.0,156.0,170.0,178.0,196.0,192.0,196.0,207.0,219.0,208.0,219.0,233.0,241.0,256.0,255.0,262.0,255.0,274.0,307.0,245.0,253.0,257.0
IPCM0EL,GTM,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,4500.0,5630.0,7560.0,7930.0,10500.0,10300.0,8920.0,9710.0,10600.0,10400.0,10900.0,11400.0,11800.0,11200.0,12000.0,12800.0,12900.0,12800.0,11700.0,12000.0,12000.0,12200.0,12400.0,13700.0,18300.0,16100.0,16900.0
IPCM0EL,GUY,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,1440.0,1450.0,1440.0,1440.0,1440.0,1470.0,1540.0,1690.0,1780.0,1730.0,1690.0,2100.0,1660.0,1670.0,1670.0,1470.0,1320.0,1600.0,1590.0,1600.0,1760.0,1820.0,2030.0,1980.0,2050.0,2000.0,2040.0
IPCM0EL,HND,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,2580.0,2690.0,3070.0,2840.0,3330.0,3890.0,3990.0,4190.0,4680.0,4770.0,5040.0,5720.0,6070.0,6770.0,7360.0,7560.0,6960.0,8700.0,8560.0,7760.0,7870.0,8840.0,8850.0,8940.0,9350.0,10200.0,10700.0
IPCM0EL,HRV,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,24000.0,17900.0,17100.0,17500.0,16800.0,17400.0,18100.0,19100.0,19800.0,20600.0,20200.0,21400.0,22600.0,24000.0,23900.0,24500.0,24900.0,26400.0,25000.0,22700.0,21900.0,21400.0,19800.0,19600.0,18900.0,19100.0,19300.0
