"categoryCode","categoryName","Unit","CountryISO","CountryNames","Entity","Y1990","Y1991","Y1992","Y1993","Y1994","Y1995","Y1996","Y1997","Y1998","Y1999","Y2000","Y2001","Y2002","Y2003","Y2004","Y2005","Y2006","Y2007","Y2008","Y2009","Y2010","Y2011","Y2012","Y2013","Y2014","Y2015","Y2016","Y2017",
"IPCMAG","Agriculture","MtCO2eq","TJK","TAJIKISTAN","KYOTOGHGAR4",5.157,5.53,4.982,5.032,4.634,4.236,4.186,4.086,4.086,3.838,3.913,3.863,4.286,4.386,4.809,4.959,4.736,4.861,5.013,6.107,6.157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","TKM","TURKMENISTAN","KYOTOGHGAR4",NaN,NaN,NaN,NaN,3.2943,NaN,NaN,NaN,NaN,NaN,3.6076,NaN,NaN,NaN,7.8062,NaN,NaN,NaN,NaN,NaN,9.5281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","TUR","TURKEY","KYOTOGHGAR4",42.4023,43.2826,43.4376,44.0093,41.6823,40.9875,41.7219,39.8279,41.2472,41.8084,40.0329,37.6953,35.5378,38.9133,39.824,40.7716,41.9681,41.6868,39.7397,40.5573,42.8264,45.1258,50.6103,53.628,53.7421,53.65,56.4857,NaN,
"IPCMAG","Agriculture","MtCO2eq","UKR","UKRAINE","KYOTOGHGAR4",92.0219,86.3003,78.3187,74.6144,67.3474,60.4143,51.6654,47.2822,43.9998,38.6608,36.5077,38.2444,38.4422,33.6909,35.436,35.3419,35.1928,32.4548,37.1101,35.1501,34.5545,38.9211,38.0275,42.4163,42.0566,39.8036,42.4415,NaN,
"IPCMAG","Agriculture","MtCO2eq","URY","URUGUAY","KYOTOGHGAR4",26.4964,NaN,NaN,NaN,29.1732,NaN,NaN,NaN,27.7974,NaN,26.8966,NaN,27.9898,NaN,26.8908,NaN,30.0366,NaN,30.6596,NaN,29.4492,NaN,31.2541,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","USA","UNITED STATES OF AMERICA","KYOTOGHGAR4",489.1699,489.7218,494.4184,506.4083,498.3509,511.4416,514.413,509.424,531.4186,511.9758,509.885,516.8216,517.9959,521.4085,538.6163,520.0364,529.4734,546.8775,538.5059,542.7217,549.6318,535.7024,519.7724,543.1239,539.822,566.8733,562.5909,NaN,
"IPCMAG","Agriculture","MtCO2eq","UZB","UZBEKISTAN","KYOTOGHGAR4",17.8873,18.4838,19.0157,18.9213,18.5486,17.7197,17.365,17.3568,17.4567,17.3811,17.2068,16.8992,17.4511,17.6881,18.1786,17.4552,17.6416,18.2202,19.36,20.6685,21.9178,23.1931,23.7765,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","VNM","VIET NAM","KYOTOGHGAR4",NaN,NaN,NaN,NaN,60.4917,NaN,NaN,NaN,NaN,NaN,74.0438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.2065,NaN,NaN,89.4078,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","ZAF","SOUTH AFRICA","KYOTOGHGAR4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.6891,54.6859,55.3779,53.1229,52.9533,52.8297,53.1414,51.9254,51.9254,53.2965,52.1351,53.8231,54.0871,51.9425,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","ZWE","ZIMBABWE","KYOTOGHGAR4",NaN,NaN,NaN,NaN,6.6332,NaN,NaN,NaN,NaN,NaN,39.097,NaN,NaN,NaN,NaN,NaN,9.6864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","ALB","ALBANIA","KYOTOGHGAR4",3.4943,3.5348,2.0166,1.5114,1.7988,1.5181,1.448,1.3191,1.097,0.91152,3.303,2.507,2.056,1.719,1.789,1.715,1.638,1.618,1.179,0.911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","AND","ANDORRA","KYOTOGHGAR4",-0.12931,NaN,NaN,NaN,NaN,-0.13007,NaN,NaN,NaN,NaN,-0.13108,NaN,NaN,NaN,NaN,-0.13251,NaN,NaN,NaN,NaN,-0.13516,-0.12808,-0.12803,-0.12729,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","ANNEXI","Annex I","KYOTOGHGAR4",-1032.5823,-1092.5259,-1172.366,-1245.2589,-1383.1668,-1412.0797,-1547.5677,-1625.529,-1659.7545,-1692.7802,-1691.6613,-1782.3,-1761.7953,-1774.3333,-1750.0449,-1732.1109,-1759.6894,-1713.2367,-1805.022,-1896.792,-1924.1368,-1963.9142,-1966.8173,-1941.1896,-1965.388,-1875.8515,-1908.1564,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","ARE","UNITED ARAB EMIRATES","KYOTOGHGAR4",NaN,NaN,NaN,NaN,-4.227,NaN,NaN,NaN,NaN,NaN,-9.665,NaN,NaN,NaN,NaN,-13.223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","ARG","ARGENTINA","KYOTOGHGAR4",67.69,68.967,70.245,71.522,72.793,75.439,78.084,97.485,90.104,82.722,68.866,72.45,76.034,79.619,83.203,86.788,90.372,93.957,97.541,101.125,104.71,83.12,61.53,56.812,45.741,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","ARM","ARMENIA","KYOTOGHGAR4",-0.75642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.45669,NaN,NaN,NaN,NaN,NaN,-0.50907,NaN,NaN,NaN,-0.53857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","AUS","AUSTRALIA","KYOTOGHGAR4",156.7002,131.928,91.8217,69.9372,66.7443,54.6079,50.0654,53.5561,47.0541,61.9479,61.6737,74.6988,71.3577,73.1148,60.6852,82.2979,87.9714,82.1248,50.2522,36.202,22.73,9.8596,-18.9521,-19.1841,-6.371,-20.3459,-24.1209,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","AUT","AUSTRIA","KYOTOGHGAR4",-11.9819,-16.6847,-11.6631,-11.9619,-11.8393,-13.2612,-10.644,-19.1238,-17.2218,-19.4967,-16.3641,-19.2022,-14.1661,-4.7887,-9.1175,-10.5974,-5.1159,-5.5097,-4.2757,-4.5444,-5.878,-6.1057,-5.4756,-4.5243,-4.7255,-4.4454,-4.2084,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","AZE","AZERBAIJAN","KYOTOGHGAR4",-3.69,-3.65,-3.621,-3.618,-3.715,-3.79,-3.855,-4.068,-4.556,-4.618,-4.87,-4.893,-5.089,-5.225,-5.276,-5.349,-5.353,-5.438,-5.383,-5.36,-5.41,-5.435,-5.442,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","BEL","BELGIUM","KYOTOGHGAR4",-2.4337,-2.4576,-2.4431,-2.4049,-2.3734,-2.3502,-1.8279,-2.3114,-2.3179,-2.2513,-1.8899,-1.7801,-3.2906,-3.2151,-3.1234,-2.9864,-3.0396,-2.7581,-2.5055,-2.5975,-1.5365,-1.3121,-1.0902,-1.2098,-1.2016,-1.1822,-1.1495,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","BGD","BANGLADESH","KYOTOGHGAR4",NaN,NaN,NaN,NaN,7.838,NaN,NaN,NaN,NaN,NaN,NaN,28.419,NaN,NaN,NaN,18.2055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","BGR","BULGARIA, THE REPUBLIC OF","KYOTOGHGAR4",-14.8704,-14.4917,-13.2329,-12.6745,-12.8827,-13.5333,-11.122,-10.8751,-10.5883,-12.1534,-9.4276,-6.3682,-7.6741,-8.3394,-9.072,-8.8946,-9.6547,-8.3414,-9.4192,-8.6559,-9.1212,-5.0744,-5.1138,-5.8457,-6.5985,-6.33,-6.5364,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","BIH","BOSNIA AND HERZEGOVINA","KYOTOGHGAR4",-7.4235,-7.689,-10.147,-10.568,-10.081,-10.24,-9.367,-8.483,-8.307,-7.297,-7.302,-7.212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.141,-6.398,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","BLR","BELARUS","KYOTOGHGAR4",-21.105,-24.4173,-22.4234,-18.0621,-27.8413,-28.9095,-27.9965,-26.1855,-25.1393,-32.0836,-33.2428,-32.0799,-28.909,-25.1669,-26.8335,-29.1442,-32.3969,-33.0678,-32.7183,-38.44,-40.1264,-37.5773,-32.0281,-35.1216,-30.108,-27.4096,-21.9029,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","BOL","BOLIVIA, THE PLURINATIONAL STATE OF","KYOTOGHGAR4",23.4595,NaN,NaN,NaN,27.1574,NaN,NaN,NaN,27.8525,NaN,28.8626,NaN,38.2504,NaN,49.5716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","BRA","BRAZIL","KYOTOGHGAR4",795.6904,652.6791,804.4193,866.2318,866.2326,1941.7805,1265.9176,961.3219,1218.9354,1211.0386,1272.8191,1268.43,1486.6524,2452.3146,2650.4677,1916.114,1495.1002,1280.9012,1385.3176,425.1842,353.1533,NaN,255.7816,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","CAF","CENTRAL AFRICAN REPUBLIC","KYOTOGHGAR4",NaN,NaN,NaN,NaN,-139.311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1743.2408,-1743.2408,-1743.2408,-1743.2408,-1743.2408,-1743.2408,-1743.2408,-1743.2408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","CAN","CANADA","KYOTOGHGAR4",-67.6946,-74.1016,-65.5337,-59.6958,-61.0463,-48.9463,-56.9512,-58.6168,-65.6804,-54.9552,-41.1307,-57.2614,-43.1832,-48.9446,-25.7532,-20.5018,-28.3906,-31.3787,-36.7789,-49.0755,-31.8983,-32.005,-34.4699,-31.6932,-32.9168,-26.387,-27.8062,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","CHE","SWITZERLAND","KYOTOGHGAR4",-0.73019,-4.2353,-3.8477,-4.1969,-2.4197,-3.9642,-5.3034,-3.6282,-2.2098,-2.1521,4.7589,-0.86743,-2.5934,-2.2591,-2.9906,-2.5582,0.42113,-0.22016,-1.1211,-2.0351,-1.5457,-1.3217,-1.6639,-1.2731,-1.3078,-1.4071,-1.8704,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","CHL","CHILE","KYOTOGHGAR4",NaN,NaN,NaN,-16.8748,-50.0034,NaN,NaN,NaN,NaN,NaN,-55.3881,NaN,NaN,NaN,NaN,NaN,-19.1172,NaN,NaN,NaN,-49.794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","CHN","CHINA","KYOTOGHGAR4",NaN,NaN,NaN,NaN,-407.479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-420.6954,NaN,NaN,NaN,NaN,NaN,NaN,-575.4622,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","COL","COLOMBIA","KYOTOGHGAR4",11.1827,NaN,NaN,NaN,14.6193,NaN,NaN,NaN,NaN,NaN,30.2885,NaN,NaN,NaN,26.0641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","CRI","COSTA RICA","KYOTOGHGAR4",2.4837,NaN,NaN,NaN,NaN,NaN,-0.6829,NaN,NaN,NaN,-3.1433,NaN,NaN,NaN,NaN,-3.4803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","CUB","CUBA","KYOTOGHGAR4",-10.5966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-12.4802,NaN,-13.1408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","CYP","CYPRUS","KYOTOGHGAR4",-0.26771,-0.26331,-0.26996,-0.28512,-0.26831,-0.28823,-0.29486,-0.26435,-0.18925,-0.36663,0.062023,-0.19181,-0.34099,-0.35367,-0.3478,-0.37643,-0.45131,-0.207,-0.50726,-0.53614,-0.48242,-0.55534,-0.53608,-0.57222,-0.57057,-0.56694,0.083094,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","CZE","CZECH REPUBLIC","KYOTOGHGAR4",-6.5628,-9.5592,-10.3773,-10.0162,-7.7761,-8.201,-8.3238,-7.6469,-7.6319,-7.9963,-8.7487,-9.0675,-8.6943,-7.225,-7.6303,-7.5381,-5.4339,-3.2659,-6.371,-7.7854,-6.002,-7.2382,-7.0657,-6.3588,-6.3067,-6.532,-5.3371,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","DEU","GERMANY","KYOTOGHGAR4",-31.3117,-28.8041,-29.3726,-29.2812,-32.5467,-33.0549,-33.1315,-34.1624,-34.536,-35.607,-37.9604,-38.5763,-4.2372,-6.2491,-9.3616,-12.0595,-12.4439,-11.8666,-18.7654,-18.0295,-16.3686,-15.7333,-14.4757,-14.2875,-14.8912,-14.3755,-14.4792,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","DMA","DOMINICA","KYOTOGHGAR4",NaN,NaN,NaN,NaN,-0.37185,NaN,NaN,NaN,NaN,NaN,-0.13603,-0.1376,-0.1326,-0.1316,-0.1296,-0.1276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","DNK","DENMARK","KYOTOGHGAR4",4.7889,4.3177,5.2576,4.0264,3.4722,3.4876,2.9056,3.3312,3.3204,3.6143,3.5267,4.2149,5.2445,4.9091,4.6547,4.5965,5.0098,2.3888,-2.1708,2.1552,-0.79932,-2.3752,-0.13965,1.2093,0.27597,4.2228,5.4144,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","DOM","DOMINICAN REPUBLIC","KYOTOGHGAR4",-5.537,NaN,NaN,NaN,-6.4825,NaN,NaN,NaN,-19.0753,NaN,-18.7916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.0971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","ESP","SPAIN","KYOTOGHGAR4",-39.3495,-38.3021,-36.0478,-35.2848,-35.3356,-36.5441,-37.3583,-38.2212,-38.9594,-41.7821,-42.9707,-43.2418,-42.9517,-41.3376,-40.8673,-41.3712,-44.4875,-40.3118,-39.8135,-39.5107,-40.4501,-38.902,-36.1629,-38.5625,-41.5426,-42.0071,-40.7447,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","EST","ESTONIA","KYOTOGHGAR4",-1.5437,-1.5761,-1.0838,-2.0441,-1.4818,-1.819,-1.8486,-2.1566,-2.8635,-2.966,-3.3712,-1.6345,-2.2248,-2.5976,-2.6509,-2.8837,-2.7569,-3.1627,-2.8815,-2.8798,-1.9865,-2.1198,-2.0449,-1.507,-1.6657,-2.2557,-2.7244,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","ETH","ETHIOPIA","KYOTOGHGAR4",-31.262,-25.179,-20.322,-18.842,-28.3602,70.1456,48.0821,48.7681,50.8212,51.3742,102.6505,118.491,108.7751,111.7462,61.5144,61.4273,62.1627,62.3094,76.8159,71.8832,76.9077,102.1414,30.4342,25.5046,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","EU28","European Union (28)","KYOTOGHGAR4",-259.7967,-283.0273,-251.9618,-252.7052,-265.1993,-284.612,-313.1355,-310.7467,-326.8166,-337.2709,-315.3301,-337.2719,-316.1592,-293.8319,-326.3198,-322.5179,-335.2935,-299.2723,-333.9349,-335.6722,-326.7896,-315.8205,-315.7959,-321.9377,-319.9742,-317.6361,-301.4771,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","FIN","FINLAND","KYOTOGHGAR4",-14.0198,-26.5195,-20.499,-21.4095,-14.5887,-13.6821,-22.3542,-19.1851,-17.5925,-20.3857,-22.4162,-23.9214,-24.4693,-24.9858,-26.3317,-27.7074,-33.9746,-26.4698,-25.376,-38.1097,-27.5312,-29.0055,-32.718,-27.2649,-30.864,-28.758,-27.0565,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","FRA","FRANCE","KYOTOGHGAR4",-25.8469,-24.4929,-21.853,-27.362,-25.4367,-27.664,-31.2557,-31.9688,-35.9371,-37.6099,-21.844,-33.1182,-40.6642,-45.1099,-46.3201,-47.9813,-51.2661,-49.5584,-48.0846,-43.5035,-37.5512,-34.0832,-40.6541,-42.185,-42.4099,-40.8295,-36.5787,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","GBR","UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND","KYOTOGHGAR4",-2.128,-2.4426,-3.698,-4.5647,-4.7773,-4.9843,-5.6036,-6.6766,-7.0488,-7.1864,-7.8731,-8.9427,-9.4235,-10.3027,-11.3773,-11.3825,-11.9689,-13.1148,-12.5312,-13.2214,-14.4401,-14.971,-12.6016,-13.5552,-14.4097,-15.0877,-14.5432,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","GEO","GEORGIA","KYOTOGHGAR4",0.40575,0.82836,0.8699,0.97838,1.0754,0.9939,1.0824,-2.3268,NaN,NaN,-6.0149,NaN,NaN,NaN,NaN,NaN,-5.173,-4.097,-4.191,-4.44,-3.87,-4.208,-4.072,-4.1226,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","GHA","GHANA","KYOTOGHGAR4",-25.9835,-28.6365,-23.4365,-17.9885,-14.9885,-15.4145,-14.1385,-7.1345,-5.0725,-2.815,-0.89077,1.9827,5.8493,7.4388,9.7506,7.1241,5.7877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","GRC","GREECE","KYOTOGHGAR4",-2.119,-2.3157,-2.389,-2.8506,-2.5888,-2.8746,-2.2972,-1.944,-1.7566,-2.5388,-1.936,-2.407,-2.7669,-2.4995,-2.4564,-3.2783,-3.2965,-1.459,-2.9784,-3.032,-3.0384,-3.1267,-3.0882,-1.5777,-0.13096,-3.6917,-3.3088,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","GTM","GUATEMALA","KYOTOGHGAR4",-39.5266,NaN,NaN,NaN,-30.9671,NaN,NaN,NaN,NaN,NaN,-24.6742,NaN,NaN,NaN,NaN,-15.9551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","GUY","GUYANA","KYOTOGHGAR4",-60.6291,-60.1501,-59.6721,-59.1931,-59.4681,-58.7931,-58.3481,-58.0211,-57.6491,-56.9891,-56.5131,-56.0731,-55.6171,-55.0921,-54.6441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","HRV","CROATIA","KYOTOGHGAR4",-6.6136,-7.8353,-8.0074,-8.3603,-8.5147,-9.0533,-8.7401,-8.2128,-8.0633,-8.5538,-7.4041,-7.8967,-8.097,-7.392,-7.4696,-7.651,-7.4188,-6.821,-7.1327,-7.1468,-7.0105,-5.9894,-5.7135,-6.2681,-6.2925,-5.3708,-5.4222,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","HUN","HUNGARY","KYOTOGHGAR4",-2.5191,-1.8982,-2.567,-4.9701,-5.7587,-5.4717,-1.7615,-2.088,-3.3548,-1.1494,-0.40931,-1.996,-1.3733,-3.8818,-2.9669,-5.3534,-3.1061,-3.4423,-5.0645,-3.6278,-4.0124,-3.6306,-4.3788,-3.3747,-4.8636,-5.3568,-4.2677,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","IDN","INDONESIA","KYOTOGHGAR4",122.6771,166.9307,128.5648,36.615,101.8764,169.1252,236.3739,303.6227,370.8715,438.1202,505.369,380.129,674.943,461.035,707.87,698.525,989.956,616.562,595.468,920.501,434.788,616.335,694.978,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","IND","INDIA","KYOTOGHGAR4",NaN,NaN,NaN,NaN,14.3176,NaN,NaN,NaN,NaN,NaN,-220.4332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-251.9423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","IRL","IRELAND","KYOTOGHGAR4",6.3985,6.2668,5.9768,5.1756,5.6985,6.2814,6.2606,5.0402,5.0845,4.9914,6.3114,6.8421,7.1068,7.1508,5.4166,6.1493,7.0398,5.2844,4.3875,3.914,5.0344,4.9244,5.6373,5.132,5.2635,5.0714,4.9449,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","ISL","ICELAND","KYOTOGHGAR4",10.0931,10.095,10.0819,10.0703,10.0674,10.0405,10.0407,10.0422,10.05,10.0636,10.0894,10.1063,10.1337,10.1376,10.1363,10.1458,10.2157,10.2654,10.3154,10.3287,10.2834,10.268,10.2788,10.2805,10.2714,10.2476,10.2221,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","ISR","ISRAEL","KYOTOGHGAR4",NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN,NaN,NaN,-0.21267,NaN,NaN,-0.28628,-0.27025,-0.37559,-0.39599,-0.38479,-0.34654,-0.36717,-0.41108,-0.41434,-0.3258,-0.2925,-0.16611,-0.19017,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","ITA","ITALY","KYOTOGHGAR4",-3.0428,-17.1216,-14.9909,-0.86958,-13.7439,-21.5739,-22.1575,-12.7369,-9.7342,-18.769,-15.6546,-23.5714,-28.7563,-20.9517,-26.767,-27.5087,-28.364,-5.0449,-24.1718,-25.464,-30.6403,-25.0487,-17.763,-32.9305,-33.4252,-35.326,-29.9269,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","JOR","JORDAN","KYOTOGHGAR4",NaN,NaN,NaN,NaN,-3.5734,NaN,NaN,NaN,NaN,NaN,0.73899,NaN,NaN,NaN,NaN,NaN,0.86833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","JPN","JAPAN","KYOTOGHGAR4",-62.4459,-70.4876,-73.5623,-76.5876,-76.2808,-77.2441,-81.8835,-84.2554,-85.6643,-85.955,-87.8223,-88.382,-89.8492,-100.0486,-96.5027,-91.3165,-85.9271,-82.4517,-69.68,-68.0368,-69.8142,-70.2107,-72.8461,-66.9177,-64.9795,-60.3146,-56.7712,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","KAZ","KAZAKHSTAN","KYOTOGHGAR4",-6.9922,-1.9,4.1667,10.1986,17.0049,22.7006,18.9558,15.8695,11.6134,8.0234,4.0287,3.9182,3.7551,3.7956,2.5931,2.893,2.8515,2.7515,2.4462,2.3369,2.8104,3.6481,3.9441,4.1941,6.5057,8.9501,11.4353,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","KEN","KENYA","KYOTOGHGAR4",NaN,NaN,NaN,NaN,NaN,9.7852,NaN,NaN,NaN,NaN,20.6487,NaN,NaN,NaN,NaN,17.6022,NaN,NaN,NaN,NaN,21.1664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","KGZ","KYRGYZSTAN","KYOTOGHGAR4",0.040791,0.033396,0.014384,-0.020679,-0.11143,-0.14634,-0.16724,-0.13178,-0.18503,-0.23679,-0.22877,-0.24191,-0.25409,-0.25347,-0.26931,-0.26836,-0.22946,-0.22782,-0.22947,-0.23423,-0.24337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","KOR","KOREA, REPUBLIC OF","KYOTOGHGAR4",-34.1046,-33.3524,-31.4408,-33.5762,-31.9337,-35.2482,-39.7895,-48.3757,-56.0704,-59.1674,-58.7477,-56.5444,-55.7913,-57.0046,-54.9588,-56.4222,-57.0207,-57.8259,-57.2628,-54.4637,-54.3178,-48.5006,-44.6881,-42.7221,-42.4339,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","LBN","LEBANON","KYOTOGHGAR4",NaN,NaN,NaN,NaN,0.20724,NaN,NaN,NaN,NaN,NaN,-0.06541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.2003,-3.0355,-3.3688,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","LCA","SAINT LUCIA","KYOTOGHGAR4",NaN,NaN,NaN,NaN,-0.34407,NaN,NaN,NaN,NaN,NaN,-0.086791,NaN,NaN,NaN,NaN,-0.086792,NaN,NaN,NaN,NaN,-0.12287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","LIE","LIECHTENSTEIN","KYOTOGHGAR4",0.005519,-0.010552,0.00056886,-0.0027762,0.016864,0.0031735,-0.0053033,0.0063114,-0.0015972,-0.00276,0.023369,-0.00020324,0.00071138,0.0048515,0.007113,0.007203,0.012151,0.021491,0.023698,0.020633,0.019145,0.022935,0.023182,0.015529,0.015332,0.0098385,0.0079689,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","LTU","LITHUANIA","KYOTOGHGAR4",-5.0617,-5.1034,-4.7508,-5.7314,-5.1884,-3.9336,1.2768,0.19088,-7.1626,-6.2929,-8.5579,-6.4898,-5.4855,-5.076,-4.4089,-3.7303,-1.9927,-3.8524,-4.4486,-5.6513,-8.982,-8.8091,-8.2471,-7.5136,-6.2717,-6.1439,-8.4447,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","LUX","LUXEMBOURG","KYOTOGHGAR4",0.048335,-0.22891,-0.55808,-0.65315,-0.46396,-0.56704,-0.60746,-0.69019,-0.57462,-0.67233,-0.70201,-0.71371,-0.7151,-0.67774,-0.68149,-0.63591,-0.55384,-0.47393,-0.49062,-0.4679,-0.15317,-0.27475,-0.36076,-0.53629,-0.45692,-0.40662,-0.49105,NaN,
"IPCMLULUCF","LULUCF","MtCO2eq","LVA","LATVIA","KYOTOGHGAR4",-10.6967,-11.1276,-12.3536,-11.4966,-14.4221,-13.351,-13.6647,-11.831,-10.8663,-7.3068,-9.6406,-10.5347,-9.0195,-8.4164,-4.6274,-4.2296,-5.3507,-5.371,-5.9383,-3.3497,-1.3569,-1.4909,-3.6736,-3.0176,1.2828,0.70251,-0.92526,NaN,
