variable,unit,GWP,category,categoryCode,categorySet,countryISO,countryName,source,scenario,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
GDP,2005USD,n/a,Economy,ECO,misc,SLV,El salvador,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,7.571e+09,8.113e+09,8.554e+09,8.831e+09,9.139e+09,9.411e+09,9.774e+09,1.037e+10,1.088e+10,1.146e+10,1.179e+10,1.239e+10,1.323e+10,1.393e+10,1.335e+10,1.178e+10,1.055e+10,9.882e+09,1.003e+10,1.017e+10,1.023e+10,1.025e+10,1.051e+10,1.07e+10,1.081e+10,1.133e+10,1.173e+10,1.262e+10,1.355e+10,1.437e+10,1.529e+10,1.555e+10,1.621e+10,1.682e+10,1.74e+10,1.777e+10,1.808e+10,1.85e+10,1.892e+10,1.927e+10,1.996e+10,2.074e+10,2.154e+10,2.181e+10,2.113e+10,2.142e+10,2.189e+10,2.23e+10,2.272e+10,2.304e+10,2.361e+10
GDP,2005USD,n/a,Economy,ECO,misc,SRB,Serbia,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.405e+10,2.463e+10,2.64e+10,2.704e+10,2.376e+10,2.56e+10,2.688e+10,2.879e+10,3.006e+10,3.278e+10,3.46e+10,3.629e+10,3.843e+10,4.049e+10,3.923e+10,3.946e+10,4.001e+10,3.961e+10,4.063e+10,3.988e+10,4.018e+10
GDP,2005USD,n/a,Economy,ECO,misc,SSD,South sudan- republic of,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.419e+10,1.491e+10,1.573e+10,1.5e+10,8.086e+09,9.148e+09,9.457e+09,8.856e+09
GDP,2005USD,n/a,Economy,ECO,misc,STP,Sao tome and principe,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.184e+08,1.222e+08,1.251e+08,1.333e+08,1.384e+08,1.483e+08,1.618e+08,1.67e+08,1.807e+08,1.851e+08,1.975e+08,2.061e+08,2.126e+08,2.229e+08,2.367e+08,2.461e+08
GDP,2005USD,n/a,Economy,ECO,misc,SUR,Suriname,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.761e+09,2.662e+09,2.931e+09,3.154e+09,2.964e+09,2.809e+09,2.817e+09,2.76e+09,2.676e+09,2.571e+09,2.524e+09,2.434e+09,2.089e+09,2.273e+09,2.523e+09,2.511e+09,2.581e+09,2.575e+09,2.389e+09,2.466e+09,2.493e+09,2.525e+09,2.67e+09,2.711e+09,2.688e+09,2.686e+09,2.808e+09,2.929e+09,3.105e+09,3.393e+09,3.548e+09,3.684e+09,3.872e+09,4.033e+09,4.154e+09,4.368e+09,4.598e+09,4.74e+09,4.874e+09,4.964e+09,4.949e+09
GDP,2005USD,n/a,Economy,ECO,misc,SVK,Slovakia,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.072e+10,4.15e+10,4.407e+10,4.665e+10,4.98e+10,5.282e+10,5.494e+10,5.483e+10,5.549e+10,5.733e+10,5.992e+10,6.317e+10,6.649e+10,7.098e+10,7.698e+10,8.529e+10,9.01e+10,8.521e+10,8.951e+10,9.203e+10,9.355e+10,9.495e+10,9.739e+10,1.011e+11
GDP,2005USD,n/a,Economy,ECO,misc,SVN,Slovenia,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.997e+10,3.103e+10,3.262e+10,3.369e+10,3.546e+10,3.694e+10,3.803e+10,3.949e+10,4.061e+10,4.238e+10,4.407e+10,4.656e+10,4.98e+10,5.144e+10,4.743e+10,4.802e+10,4.833e+10,4.703e+10,4.652e+10,4.796e+10,4.907e+10
GDP,2005USD,n/a,Economy,ECO,misc,SWE,Sweden,WDI2017P,HISTORY,1.358e+11,1.435e+11,1.496e+11,1.576e+11,1.683e+11,1.748e+11,1.784e+11,1.844e+11,1.911e+11,2.007e+11,2.128e+11,2.149e+11,2.198e+11,2.285e+11,2.358e+11,2.418e+11,2.444e+11,2.405e+11,2.447e+11,2.541e+11,2.584e+11,2.596e+11,2.628e+11,2.678e+11,2.791e+11,2.852e+11,2.929e+11,3.027e+11,3.104e+11,3.187e+11,3.211e+11,3.174e+11,3.137e+11,3.072e+11,3.198e+11,3.327e+11,3.377e+11,3.475e+11,3.622e+11,3.786e+11,3.965e+11,4.027e+11,4.111e+11,4.209e+11,4.391e+11,4.514e+11,4.726e+11,4.887e+11,4.86e+11,4.608e+11,4.884e+11,5.014e+11,5e+11,5.062e+11,5.193e+11,5.406e+11
GDP,2005USD,n/a,Economy,ECO,misc,SWZ,Swaziland,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.366e+08,6.104e+08,6.435e+08,7.015e+08,7.418e+08,8.45e+08,8.271e+08,8.354e+08,8.465e+08,8.728e+08,9.815e+08,1.125e+09,1.138e+09,1.152e+09,1.223e+09,1.269e+09,1.425e+09,1.633e+09,1.741e+09,1.965e+09,2.378e+09,2.42e+09,2.498e+09,2.576e+09,2.638e+09,2.765e+09,2.871e+09,2.96e+09,3.037e+09,3.127e+09,3.182e+09,3.242e+09,3.348e+09,3.5e+09,3.609e+09,3.796e+09,3.989e+09,4.151e+09,4.334e+09,4.446e+09,4.526e+09,4.612e+09,4.771e+09,4.989e+09,5.126e+09,5.222e+09
GDP,2005USD,n/a,Economy,ECO,misc,SYC,Seychelles,WDI2017P,HISTORY,1.18e+08,1.122e+08,1.217e+08,1.34e+08,1.419e+08,1.404e+08,1.599e+08,1.608e+08,1.729e+08,1.729e+08,1.882e+08,2.181e+08,2.318e+08,2.528e+08,2.561e+08,2.643e+08,3.073e+08,2.882e+08,3.492e+08,4.044e+08,3.872e+08,3.554e+08,3.514e+08,3.454e+08,3.61e+08,4.011e+08,4.004e+08,4.181e+08,4.406e+08,4.9e+08,5.243e+08,5.387e+08,5.773e+08,6.131e+08,6.082e+08,6.032e+08,6.328e+08,7.085e+08,7.681e+08,7.824e+08,7.943e+08,7.763e+08,7.857e+08,7.394e+08,7.183e+08,7.83e+08,8.567e+08,9.46e+08,9.257e+08,9.154e+08,9.699e+08,1.046e+09,1.116e+09,1.183e+09,1.222e+09,1.265e+09
GDP,2005USD,n/a,Economy,ECO,misc,TCD,Chad,WDI2017P,HISTORY,2.09e+09,2.119e+09,2.233e+09,2.197e+09,2.142e+09,2.155e+09,2.116e+09,2.132e+09,2.122e+09,2.268e+09,2.311e+09,2.259e+09,2.285e+09,2.093e+09,2.197e+09,2.395e+09,2.466e+09,2.522e+09,2.51e+09,1.972e+09,1.852e+09,1.872e+09,1.972e+09,2.281e+09,2.328e+09,2.835e+09,2.719e+09,2.654e+09,3.065e+09,3.215e+09,3.08e+09,3.343e+09,3.611e+09,3.044e+09,3.352e+09,3.394e+09,3.469e+09,3.665e+09,3.92e+09,3.893e+09,3.859e+09,4.309e+09,4.674e+09,5.363e+09,7.166e+09,8.408e+09,8.462e+09,8.739e+09,9.006e+09,9.386e+09,1.066e+10,1.067e+10,1.161e+10,1.228e+10,1.312e+10,1.336e+10
GDP,2005USD,n/a,Economy,ECO,misc,TGO,Togo,WDI2017P,HISTORY,5.517e+08,6.188e+08,6.422e+08,6.743e+08,7.706e+08,8.897e+08,9.734e+08,1.027e+09,1.079e+09,1.195e+09,1.226e+09,1.226e+09,1.319e+09,1.37e+09,1.436e+09,1.471e+09,1.441e+09,1.541e+09,1.711e+09,1.623e+09,1.859e+09,1.798e+09,1.733e+09,1.639e+09,1.73e+09,1.827e+09,1.856e+09,1.865e+09,1.989e+09,2.07e+09,2.065e+09,2.05e+09,1.969e+09,1.671e+09,1.922e+09,2.073e+09,2.256e+09,2.58e+09,2.521e+09,2.583e+09,2.563e+09,2.521e+09,2.498e+09,2.622e+09,2.677e+09,2.709e+09,2.819e+09,2.883e+09,2.948e+09,3.051e+09,3.173e+09,3.328e+09,3.488e+09,3.627e+09,3.84e+09,4.046e+09
GDP,2005USD,n/a,Economy,ECO,misc,THA,Thailand,WDI2017P,HISTORY,1.564e+10,1.648e+10,1.772e+10,1.914e+10,2.045e+10,2.212e+10,2.458e+10,2.67e+10,2.887e+10,3.076e+10,3.427e+10,3.595e+10,3.749e+10,4.132e+10,4.317e+10,4.531e+10,4.954e+10,5.442e+10,6.002e+10,6.324e+10,6.651e+10,7.044e+10,7.421e+10,7.836e+10,8.287e+10,8.672e+10,9.152e+10,1.002e+11,1.135e+11,1.274e+11,1.416e+11,1.537e+11,1.662e+11,1.799e+11,1.943e+11,2.1e+11,2.219e+11,2.158e+11,1.993e+11,2.084e+11,2.177e+11,2.252e+11,2.391e+11,2.562e+11,2.724e+11,2.838e+11,2.979e+11,3.141e+11,3.195e+11,3.171e+11,3.409e+11,3.438e+11,3.686e+11,3.786e+11,3.817e+11,3.925e+11
GDP,2005USD,n/a,Economy,ECO,misc,TJK,Tajikistan,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.236e+09,6.454e+09,6.377e+09,7.263e+09,6.791e+09,6.75e+09,6.271e+09,4.453e+09,3.722e+09,2.929e+09,2.566e+09,2.138e+09,2.174e+09,2.289e+09,2.374e+09,2.571e+09,2.833e+09,3.139e+09,3.484e+09,3.843e+09,4.101e+09,4.388e+09,4.73e+09,5.104e+09,5.298e+09,5.642e+09,6.06e+09,6.514e+09,6.996e+09,7.465e+09,7.913e+09
GDP,2005USD,n/a,Economy,ECO,misc,TKM,Turkmenistan,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.506e+09,1.055e+10,1.01e+10,1.368e+10,1.305e+10,1.11e+10,1.126e+10,9.315e+09,8.644e+09,9.223e+09,8.172e+09,8.752e+09,1.02e+10,1.075e+10,1.122e+10,1.125e+10,1.162e+10,1.22e+10,1.379e+10,1.53e+10,1.699e+10,1.949e+10,2.068e+10,2.258e+10,2.59e+10,2.878e+10,3.171e+10,3.498e+10,3.725e+10
GDP,2005USD,n/a,Economy,ECO,misc,TLS,Timor-leste,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.732e+08,5.56e+08,6.47e+08,6.04e+08,5.9e+08,5.93e+08,6.3e+08,5.94e+08,6.62e+08,7.56e+08,8.54e+08,9.43e+08,1.019e+09,1.078e+09,1.109e+09,1.174e+09,1.224e+09
GDP,2005USD,n/a,Economy,ECO,misc,TON,Tonga,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.06e+08,2.158e+08,2.201e+08,2.239e+08,2.386e+08,2.436e+08,2.509e+08,2.462e+08,2.471e+08,2.421e+08,2.576e+08,2.583e+08,2.679e+08,2.812e+08,2.916e+08,2.917e+08,2.913e+08,2.992e+08,3.108e+08,3.213e+08,3.328e+08,3.442e+08,3.515e+08,3.502e+08,3.558e+08,3.529e+08,3.382e+08,3.487e+08,3.567e+08,3.694e+08,3.798e+08,3.831e+08,3.712e+08,3.788e+08,3.929e+08
GDP,2005USD,n/a,Economy,ECO,misc,TTO,Trinidad and tobago,WDI2017P,HISTORY,4.276e+09,4.876e+09,5.009e+09,5.29e+09,5.694e+09,5.733e+09,5.966e+09,6.088e+09,6.405e+09,6.58e+09,6.813e+09,6.884e+09,7.282e+09,7.402e+09,7.684e+09,7.798e+09,8.297e+09,9.054e+09,9.961e+09,1.032e+10,1.021e+10,1.064e+10,1.104e+10,9.906e+09,9.336e+09,8.951e+09,8.658e+09,8.263e+09,7.939e+09,7.873e+09,7.992e+09,8.206e+09,8.071e+09,7.954e+09,8.238e+09,8.563e+09,9.166e+09,9.871e+09,1.067e+10,1.153e+10,1.24e+10,1.292e+10,1.394e+10,1.596e+10,1.722e+10,1.829e+10,2.071e+10,2.169e+10,2.243e+10,2.145e+10,2.216e+10,2.209e+10,2.238e+10,2.297e+10,2.284e+10,2.271e+10
GDP,2005USD,n/a,Economy,ECO,misc,TUN,Tunisia,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,5.06e+09,5.235e+09,5.243e+09,5.789e+09,6.064e+09,6.347e+09,7.017e+09,8.262e+09,8.208e+09,8.871e+09,9.506e+09,1.025e+10,1.06e+10,1.129e+10,1.203e+10,1.292e+10,1.363e+10,1.357e+10,1.42e+10,1.502e+10,1.587e+10,1.564e+10,1.668e+10,1.67e+10,1.699e+10,1.834e+10,1.905e+10,2.054e+10,2.099e+10,2.166e+10,2.217e+10,2.375e+10,2.504e+10,2.624e+10,2.783e+10,2.914e+10,3.025e+10,3.065e+10,3.209e+10,3.409e+10,3.528e+10,3.713e+10,3.962e+10,4.13e+10,4.256e+10,4.405e+10,4.321e+10,4.493e+10,4.628e+10,4.761e+10,4.808e+10
GDP,2005USD,n/a,Economy,ECO,misc,TUR,Turkey,WDI2017P,HISTORY,8.362e+10,8.459e+10,8.93e+10,9.74e+10,1.027e+11,1.056e+11,1.175e+11,1.23e+11,1.314e+11,1.367e+11,1.411e+11,1.49e+11,1.601e+11,1.653e+11,1.745e+11,1.87e+11,2.066e+11,2.136e+11,2.169e+11,2.155e+11,2.102e+11,2.204e+11,2.283e+11,2.396e+11,2.557e+11,2.666e+11,2.853e+11,3.123e+11,3.196e+11,3.205e+11,3.502e+11,3.527e+11,3.705e+11,3.988e+11,3.802e+11,4.102e+11,4.404e+11,4.738e+11,4.848e+11,4.684e+11,5.002e+11,4.717e+11,5.008e+11,5.271e+11,5.765e+11,6.249e+11,6.68e+11,6.992e+11,7.038e+11,6.698e+11,7.311e+11,7.953e+11,8.122e+11,8.463e+11,8.718e+11,9.064e+11
GDP,2005USD,n/a,Economy,ECO,misc,TUV,Tuvalu,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.144e+07,2.222e+07,2.284e+07,2.377e+07,2.622e+07,2.491e+07,2.342e+07,2.576e+07,2.976e+07,2.929e+07,2.901e+07,2.948e+07,3.181e+07,3.075e+07,3.033e+07,2.919e+07,2.981e+07,3.17e+07,3.423e+07,3.272e+07,3.182e+07,3.451e+07,3.457e+07,3.502e+07,3.581e+07,3.675e+07
GDP,2005USD,n/a,Economy,ECO,misc,TZA,Tanzania- united republic of,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.101e+10,1.143e+10,1.223e+10,1.249e+10,1.256e+10,1.271e+10,1.291e+10,1.337e+10,1.398e+10,1.447e+10,1.501e+10,1.573e+10,1.651e+10,1.75e+10,1.876e+10,2.005e+10,2.162e+10,2.338e+10,2.447e+10,2.654e+10,2.802e+10,2.953e+10,3.141e+10,3.389e+10,3.563e+10,3.822e+10,4.088e+10,4.373e+10
GDP,2005USD,n/a,Economy,ECO,misc,UGA,Uganda,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.041e+09,4.273e+09,4.258e+09,4.117e+09,4.133e+09,4.297e+09,4.652e+09,4.948e+09,5.269e+09,5.561e+09,5.751e+09,6.23e+09,6.629e+09,7.393e+09,8.064e+09,8.475e+09,8.891e+09,9.607e+09,9.909e+09,1.042e+10,1.133e+10,1.207e+10,1.289e+10,1.37e+10,1.518e+10,1.646e+10,1.789e+10,1.91e+10,2.019e+10,2.208e+10,2.293e+10,2.375e+10,2.498e+10,2.626e+10
GDP,2005USD,n/a,Economy,ECO,misc,UKR,Ukraine,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.062e+11,2.115e+11,2.197e+11,2.058e+11,1.885e+11,1.702e+11,1.46e+11,1.125e+11,9.877e+10,8.89e+10,8.623e+10,8.459e+10,8.442e+10,8.94e+10,9.763e+10,1.027e+11,1.124e+11,1.26e+11,1.294e+11,1.388e+11,1.498e+11,1.532e+11,1.305e+11,1.36e+11,1.434e+11,1.438e+11,1.438e+11,1.343e+11,1.211e+11
GDP,2005USD,n/a,Economy,ECO,misc,URY,Uruguay,WDI2017P,HISTORY,1.39e+10,1.424e+10,1.402e+10,1.404e+10,1.439e+10,1.454e+10,1.498e+10,1.443e+10,1.471e+10,1.557e+10,1.593e+10,1.589e+10,1.568e+10,1.573e+10,1.618e+10,1.717e+10,1.784e+10,1.81e+10,1.908e+10,2.026e+10,2.144e+10,2.178e+10,1.965e+10,1.763e+10,1.743e+10,1.769e+10,1.925e+10,2.078e+10,2.109e+10,2.132e+10,2.139e+10,2.215e+10,2.39e+10,2.454e+10,2.632e+10,2.594e+10,2.739e+10,2.973e+10,3.107e+10,3.047e+10,2.988e+10,2.873e+10,2.651e+10,2.673e+10,2.806e+10,3.016e+10,3.139e+10,3.345e+10,3.585e+10,3.737e+10,4.028e+10,4.236e+10,4.386e+10,4.59e+10,4.738e+10,4.785e+10
GDP,2005USD,n/a,Economy,ECO,misc,USA,United states of america,WDI2017P,HISTORY,3.078e+12,3.149e+12,3.341e+12,3.488e+12,3.69e+12,3.926e+12,4.182e+12,4.286e+12,4.492e+12,4.631e+12,4.78e+12,4.937e+12,5.197e+12,5.49e+12,5.462e+12,5.451e+12,5.745e+12,6.009e+12,6.344e+12,6.545e+12,6.529e+12,6.699e+12,6.571e+12,6.875e+12,7.374e+12,7.687e+12,7.956e+12,8.232e+12,8.578e+12,8.894e+12,9.064e+12,9.058e+12,9.38e+12,9.637e+12,1.003e+13,1.03e+13,1.069e+13,1.117e+13,1.167e+13,1.221e+13,1.271e+13,1.284e+13,1.307e+13,1.343e+13,1.394e+13,1.441e+13,1.479e+13,1.506e+13,1.501e+13,1.459e+13,1.496e+13,1.52e+13,1.554e+13,1.58e+13,1.618e+13,1.66e+13
GDP,2005USD,n/a,Economy,ECO,misc,UZB,Uzbekistan,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.79e+10,1.953e+10,2.014e+10,2.046e+10,2.036e+10,1.808e+10,1.766e+10,1.674e+10,1.659e+10,1.687e+10,1.775e+10,1.852e+10,1.931e+10,2.005e+10,2.089e+10,2.172e+10,2.264e+10,2.438e+10,2.609e+10,2.799e+10,3.077e+10,3.354e+10,3.625e+10,3.933e+10,4.26e+10,4.609e+10,4.978e+10,5.381e+10,5.811e+10
GDP,2005USD,n/a,Economy,ECO,misc,VCT,Saint vincent and the grenadines,WDI2017P,HISTORY,1.419e+08,1.483e+08,1.538e+08,1.441e+08,1.494e+08,1.507e+08,1.507e+08,1.364e+08,1.453e+08,1.494e+08,1.655e+08,1.704e+08,2.144e+08,1.906e+08,1.738e+08,1.606e+08,1.772e+08,2.007e+08,2.203e+08,2.277e+08,2.333e+08,2.441e+08,2.55e+08,2.605e+08,2.777e+08,2.948e+08,3.114e+08,3.127e+08,3.567e+08,3.617e+08,3.768e+08,3.81e+08,4.053e+08,4.226e+08,4.173e+08,4.497e+08,4.555e+08,4.715e+08,4.907e+08,5.04e+08,5.123e+08,5.211e+08,5.54e+08,5.966e+08,6.214e+08,6.369e+08,6.857e+08,7.024e+08,7.2e+08,7.049e+08,6.812e+08,6.784e+08,6.877e+08,7.003e+08,7.084e+08,7.198e+08
GDP,2005USD,n/a,Economy,ECO,misc,VEN,Venezuela- bolivarian republic of,WDI2017P,HISTORY,1.016e+11,1.048e+11,1.138e+11,1.182e+11,1.314e+11,1.368e+11,1.389e+11,1.428e+11,1.533e+11,1.544e+11,1.663e+11,1.688e+11,1.709e+11,1.831e+11,1.869e+11,1.923e+11,2.071e+11,2.201e+11,2.253e+11,2.27e+11,2.17e+11,2.162e+11,2.117e+11,2.037e+11,2.067e+11,2.071e+11,2.206e+11,2.285e+11,2.418e+11,2.21e+11,2.353e+11,2.582e+11,2.739e+11,2.746e+11,2.682e+11,2.788e+11,2.782e+11,2.96e+11,2.968e+11,2.791e+11,2.894e+11,2.992e+11,2.727e+11,2.516e+11,2.976e+11,3.283e+11,3.607e+11,3.923e+11,4.13e+11,3.998e+11,3.938e+11,4.102e+11,4.333e+11,4.391e+11,4.22e+11,NaN
GDP,2005USD,n/a,Economy,ECO,misc,VIR,Virgin islands (u.s.),WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.981e+09,3.968e+09,4.084e+09,4.233e+09,4.386e+09,4.563e+09,4.606e+09,4.3e+09,4.339e+09,3.985e+09,3.386e+09,3.19e+09,3.159e+09,3.165e+09
GDP,2005USD,n/a,Economy,ECO,misc,VNM,Viet nam,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.247e+10,2.332e+10,2.397e+10,2.483e+10,2.611e+10,2.803e+10,2.946e+10,3.121e+10,3.391e+10,3.665e+10,3.989e+10,4.37e+10,4.778e+10,5.167e+10,5.465e+10,5.726e+10,6.115e+10,6.493e+10,6.904e+10,7.38e+10,7.936e+10,8.535e+10,9.131e+10,9.782e+10,1.034e+11,1.089e+11,1.159e+11,1.232e+11,1.296e+11,1.367e+11,1.448e+11,1.545e+11
GDP,2005USD,n/a,Economy,ECO,misc,VUT,Vanuatu,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.702e+08,2.394e+08,2.494e+08,2.761e+08,3.143e+08,3.445e+08,3.479e+08,3.474e+08,3.373e+08,3.316e+08,3.367e+08,3.761e+08,3.879e+08,3.979e+08,4.009e+08,4.372e+08,4.416e+08,4.519e+08,4.741e+08,4.945e+08,4.962e+08,5.256e+08,5.072e+08,4.813e+08,5.02e+08,5.22e+08,5.497e+08,5.962e+08,6.27e+08,6.675e+08,6.896e+08,7.008e+08,7.094e+08,7.218e+08,7.36e+08,7.532e+08,7.472e+08
GDP,2005USD,n/a,Economy,ECO,misc,WSM,Samoa,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.546e+08,3.561e+08,3.607e+08,3.748e+08,3.955e+08,3.974e+08,3.917e+08,4.062e+08,3.882e+08,3.793e+08,3.785e+08,3.94e+08,3.84e+08,4.097e+08,4.391e+08,4.419e+08,4.516e+08,4.615e+08,4.934e+08,5.276e+08,5.505e+08,5.754e+08,6.02e+08,6.27e+08,6.394e+08,6.798e+08,6.867e+08,6.537e+08,6.568e+08,6.947e+08,6.975e+08,6.84e+08,6.922e+08,7.035e+08
GDP,2005USD,n/a,Economy,ECO,misc,YEM,Yemen,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.173e+10,1.246e+10,1.349e+10,1.403e+10,1.497e+10,1.582e+10,1.655e+10,1.742e+10,1.846e+10,1.916e+10,2.035e+10,2.112e+10,2.195e+10,2.277e+10,2.368e+10,2.5e+10,2.579e+10,2.666e+10,2.763e+10,2.87e+10,3.091e+10,2.698e+10,2.762e+10,2.895e+10,2.89e+10,2.078e+10
GDP,2005USD,n/a,Economy,ECO,misc,ZAF,South africa,WDI2017P,HISTORY,7.707e+10,8.003e+10,8.498e+10,9.124e+10,9.849e+10,1.073e+11,1.12e+11,1.201e+11,1.251e+11,1.31e+11,1.378e+11,1.437e+11,1.461e+11,1.528e+11,1.621e+11,1.649e+11,1.686e+11,1.684e+11,1.735e+11,1.801e+11,1.92e+11,2.023e+11,2.015e+11,1.978e+11,2.079e+11,2.054e+11,2.054e+11,2.097e+11,2.185e+11,2.238e+11,2.23e+11,2.208e+11,2.161e+11,2.187e+11,2.257e+11,2.327e+11,2.427e+11,2.49e+11,2.503e+11,2.563e+11,2.67e+11,2.743e+11,2.844e+11,2.928e+11,3.061e+11,3.223e+11,3.403e+11,3.585e+11,3.7e+11,3.643e+11,3.753e+11,3.877e+11,3.963e+11,4.055e+11,4.121e+11,4.173e+11
